State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,-Current,-Yesterday,-Change,Currency,Unit,Date
Michigan,MI,Marquette,4.7863,4.784,0.0022999999999999687,5.3612,5.4073,-0.04610000000000003,5.905,5.9384,-0.03339999999999943,6.7109,6.649,0.06189999999999962,,,,U.S Dollar,US Gallon,2026-09-19
Michigan,MI,Metro Detroit,4.9205,4.8375,0.0829999999999993,5.4912,5.4187,0.07249999999999979,6.1274,6.036,0.09140000000000015,6.785,6.6514,0.13360000000000039,,,,U.S Dollar,US Gallon,2026-09-19
Michigan,MI,Saginaw-Bay City-Midland,4.9514,4.9544,-0.0030000000000001137,5.517,5.4782,0.03880000000000017,6.11,6.0824,0.027600000000000513,6.779,6.7282,0.050799999999999734,,,,U.S Dollar,US Gallon,2026-09-19
Michigan,MI,Traverse City,4.853,4.9137,-0.06070000000000064,5.3948,5.5098,-0.11500000000000021,5.914,5.994,-0.08000000000000007,6.789,6.745,0.043999999999999595,,,,U.S Dollar,US Gallon,2026-09-19
Minnesota,MN,Duluth-Superior (MN only),4.3445,4.3481,-0.0035999999999996035,4.8526,4.7649,0.08769999999999989,5.287,5.2419,0.045099999999999696,6.3166,6.3377,-0.021099999999999675,,,,U.S Dollar,US Gallon,2026-09-19
Minnesota,MN,Houston County,4.3675,4.3745,-0.007000000000000561,0.0,0.0,0.0,5.529,5.549,-0.020000000000000462,6.2323,6.209,0.023300000000000765,,,,U.S Dollar,US Gallon,2026-09-19
Minnesota,MN,Mankato,4.4268,4.4597,-0.03289999999999971,4.7775,4.8033,-0.025800000000000267,5.3694,5.3777,-0.008300000000000196,6.2816,6.2055,0.07610000000000028,,,,U.S Dollar,US Gallon,2026-09-19
Minnesota,MN,Minneapolis-St. Paul (MN only),4.4466,4.4554,-0.008799999999999919,4.9131,4.9044,0.008700000000000152,5.4153,5.4183,-0.0030000000000001137,6.2877,6.2771,0.010600000000000165,,,,U.S Dollar,US Gallon,2026-09-19
Minnesota,MN,Moorhead,4.0747,4.0444,0.03029999999999955,4.409,4.29,0.11899999999999977,4.909,4.9457,-0.03670000000000062,6.2785,6.2368,0.041700000000000514,,,,U.S Dollar,US Gallon,2026-09-19
Minnesota,MN,Polk County,4.3023,4.2809,0.021399999999999864,4.5073,4.6907,-0.18339999999999979,5.1823,5.2828,-0.10050000000000026,6.2443,6.2143,0.03000000000000025,,,,U.S Dollar,US Gallon,2026-09-19
Minnesota,MN,Rochester,4.4504,4.4533,-0.0028999999999994586,4.7637,4.8053,-0.04159999999999986,5.4602,5.4637,-0.0034999999999998366,6.2923,6.2777,0.014599999999999724,,,,U.S Dollar,US Gallon,2026-09-19
Minnesota,MN,St. Cloud,4.3652,4.3843,-0.019099999999999895,4.7887,4.8354,-0.04669999999999952,5.2985,5.2923,0.006199999999999761,6.2493,6.228,0.021300000000000097,,,,U.S Dollar,US Gallon,2026-09-19
Missouri,MO,Cape Girardeau,4.1265,4.1058,0.02069999999999972,4.4903,4.4657,0.0246000000000004,4.8351,4.7931,0.041999999999999815,6.1153,6.0084,0.10690000000000044,,,,U.S Dollar,US Gallon,2026-09-19
Missouri,MO,Columbia,4.1983,4.1919,0.006399999999999295,4.4649,4.4596,0.005300000000000082,4.8436,4.8271,0.016500000000000625,6.1863,6.1215,0.06479999999999997,,,,U.S Dollar,US Gallon,2026-09-19
Missouri,MO,Jefferson City,4.1845,4.1698,0.014699999999999491,4.4528,4.4157,0.03709999999999969,4.8673,4.8153,0.05200000000000049,6.2297,6.1085,0.12119999999999997,,,,U.S Dollar,US Gallon,2026-09-19
Missouri,MO,Joplin,4.0395,4.1267,-0.08719999999999928,4.4017,4.4964,-0.09470000000000045,4.7553,4.8664,-0.11109999999999953,6.1833,6.1648,0.018500000000000405,,,,U.S Dollar,US Gallon,2026-09-19
Missouri,MO,Kansas City (MO only),4.2601,4.2357,0.024400000000000865,4.541,4.5155,0.025500000000000078,4.9412,4.9112,0.03000000000000025,6.1742,6.1174,0.05679999999999996,,,,U.S Dollar,US Gallon,2026-09-19
Missouri,MO,Springfield,4.2008,4.226,-0.02519999999999989,4.5248,4.5359,-0.011099999999999888,4.8548,4.865,-0.010200000000000209,6.24,6.2297,0.010299999999999976,,,,U.S Dollar,US Gallon,2026-09-19
Missouri,MO,St. Joseph,4.2287,4.1874,0.04129999999999967,4.5495,4.559,-0.009500000000000064,4.9112,4.8545,0.056700000000000195,6.2296,6.1662,0.06339999999999968,,,,U.S Dollar,US Gallon,2026-09-19
Missouri,MO,St. Louis (MO only),4.1415,4.0755,0.06599999999999984,4.4843,4.411,0.07330000000000059,4.8277,4.753,0.07469999999999999,6.2967,6.1727,0.12400000000000055,,,,U.S Dollar,US Gallon,2026-09-19
Mississippi,MS,Biloxi-Gulfport-Pascagoula,3.9249,3.9059,0.019000000000000128,4.3458,4.3507,-0.0049000000000001265,4.7264,4.7468,-0.020400000000000418,5.9892,6.002,-0.012799999999999478,,,,U.S Dollar,US Gallon,2026-09-19
Mississippi,MS,Hattiesburg,3.888,3.8791,0.008899999999999686,4.32,4.3253,-0.005300000000000082,4.688,4.665,0.022999999999999687,5.9655,5.9423,0.02319999999999922,,,,U.S Dollar,US Gallon,2026-09-19
Mississippi,MS,Jackson,3.9429,3.934,0.008899999999999686,4.3891,4.3658,0.023299999999999876,4.7683,4.7734,-0.00509999999999966,6.0115,5.9834,0.028100000000000236,,,,U.S Dollar,US Gallon,2026-09-19
Mississippi,MS,South Haven - Olive Branch,4.0146,4.0023,0.012299999999999756,4.57,4.5524,0.017600000000000726,4.9243,4.9722,-0.047900000000000276,6.1466,6.124,0.02260000000000062,,,,U.S Dollar,US Gallon,2026-09-19
Montana,MT,Billings,4.5409,4.5346,0.006299999999999528,4.9407,4.9048,0.03589999999999982,5.2902,5.2988,-0.008600000000000385,6.2409,6.1509,0.08999999999999986,,,,U.S Dollar,US Gallon,2026-09-19
Montana,MT,Great Falls,4.5131,4.5056,0.007499999999999396,4.8014,4.7952,0.006199999999999761,5.1279,5.1049,0.023000000000000576,6.2961,6.2897,0.006400000000000183,,,,U.S Dollar,US Gallon,2026-09-19
Montana,MT,Missoula,4.5677,4.5549,0.012800000000000367,4.8703,4.8531,0.017199999999999882,5.1337,5.1365,-0.0027999999999996916,6.2587,6.2045,0.054199999999999804,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Asheville,4.1731,4.1675,0.005599999999999383,4.6335,4.6143,0.019199999999999662,5.0108,4.991,0.01980000000000004,6.2002,6.1896,0.010599999999999277,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Burlington,4.1535,4.1687,-0.015200000000000102,4.555,4.5877,-0.03270000000000017,4.9668,4.9817,-0.014899999999999913,6.2532,6.228,0.02519999999999989,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Charlotte-Gastonia-Rock Hill (NC only),4.2093,4.2215,-0.012199999999999989,4.6887,4.6998,-0.011099999999999888,5.0737,5.0831,-0.009400000000000297,6.2568,6.2663,-0.009500000000000064,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Durham-Chapel Hill,4.1848,4.1821,0.0026999999999999247,4.6106,4.606,0.0045999999999999375,5.0049,5.0168,-0.0118999999999998,6.2661,6.2482,0.017900000000000027,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Fayetteville,4.0976,4.1238,-0.026200000000000223,4.5349,4.5696,-0.03469999999999995,4.9547,4.9793,-0.0246000000000004,6.2268,6.1968,0.03000000000000025,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Goldsboro,4.0639,4.0899,-0.0259999999999998,4.4937,4.529,-0.03530000000000033,4.894,4.9351,-0.041100000000000136,6.2463,6.2481,-0.0018000000000002458,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Greensboro,4.1522,4.1565,-0.004300000000000637,4.5751,4.5701,0.004999999999999893,4.9843,4.9776,0.006700000000000372,6.2554,6.2199,0.035499999999999865,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Hickory-Lenoir-Morganton,4.1027,4.1294,-0.026700000000000834,4.5149,4.5442,-0.029300000000000104,4.9184,4.9429,-0.024499999999999744,6.2267,6.2388,-0.012100000000000222,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Jacksonville,4.1277,4.1505,-0.022800000000000153,4.6217,4.6437,-0.02200000000000024,5.0147,5.0384,-0.023699999999999832,6.1694,6.1492,0.020199999999999996,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,New Bern,4.1604,4.1658,-0.005399999999999849,4.5976,4.6024,-0.0048000000000003595,5.0414,5.0357,0.005700000000000038,6.2735,6.236,0.03750000000000053,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Norfolk-Virginia Beach-Newport News,4.2328,4.2275,0.005300000000000082,4.609,4.6236,-0.014599999999999724,5.079,5.074,0.004999999999999893,6.3237,6.3037,0.019999999999999574,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Raleigh,4.1463,4.1559,-0.009599999999999831,4.5865,4.5953,-0.008799999999999919,4.9698,4.9649,0.0049000000000001265,6.2603,6.2435,0.016799999999999926,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Rocky Mount,4.143,4.1578,-0.014800000000000146,4.5929,4.6227,-0.029799999999999827,4.9736,5.0015,-0.027899999999999814,6.2206,6.2069,0.013700000000000045,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Wilmington,4.1337,4.156,-0.022299999999999542,4.6434,4.6539,-0.010500000000000398,5.0557,5.0755,-0.01980000000000004,6.2201,6.1925,0.027600000000000513,,,,U.S Dollar,US Gallon,2026-09-19
North Carolina,NC,Winston-Salem,4.1421,4.1564,-0.014299999999999535,4.59,4.6052,-0.015200000000000102,4.9903,4.9959,-0.005599999999999383,6.2626,6.246,0.016599999999999504,,,,U.S Dollar,US Gallon,2026-09-19
North Dakota,ND,Bismarck,4.2837,4.2842,-0.0005000000000006111,4.6783,4.6758,0.002500000000000391,5.2947,5.3316,-0.036900000000000155,6.224,6.1751,0.04890000000000061,,,,U.S Dollar,US Gallon,2026-09-19
North Dakota,ND,Fargo-Moorhead (ND only),4.0023,4.0076,-0.005300000000000082,4.4564,4.5008,-0.04439999999999955,4.9466,4.9495,-0.0028999999999994586,6.2032,6.2147,-0.011499999999999844,,,,U.S Dollar,US Gallon,2026-09-19
North Dakota,ND,Grand Forks (ND only),4.2281,4.1993,0.02880000000000038,4.5198,4.4782,0.04159999999999986,4.9874,5.0216,-0.03420000000000023,6.283,6.279,0.004000000000000448,,,,U.S Dollar,US Gallon,2026-09-19
North Dakota,ND,Minot,4.3018,4.3018,0.0,4.8232,4.8083,0.014899999999999913,5.2353,5.2336,0.0016999999999995907,6.2332,6.2113,0.021900000000000475,,,,U.S Dollar,US Gallon,2026-09-19
Nebraska,NE,Columbus,4.358,4.3472,0.010799999999999699,4.334,4.3057,0.02829999999999977,5.189,5.199,-0.009999999999999787,6.3023,6.211,0.09129999999999949,,,,U.S Dollar,US Gallon,2026-09-19
Nebraska,NE,Grand Island,4.2642,4.1883,0.07589999999999986,4.3657,4.3281,0.0376000000000003,4.9223,4.9169,0.005399999999999849,6.109,6.0824,0.02660000000000018,,,,U.S Dollar,US Gallon,2026-09-19
Nebraska,NE,Kearney,4.3132,4.2425,0.07070000000000043,4.894,4.884,0.009999999999999787,4.949,4.974,-0.025000000000000355,6.0133,5.999,0.014300000000000423,,,,U.S Dollar,US Gallon,2026-09-19
Nebraska,NE,Lincoln,4.2593,4.2509,0.008399999999999963,4.4874,4.4856,0.0018000000000002458,5.1358,5.1253,0.01049999999999951,6.164,6.1122,0.05180000000000007,,,,U.S Dollar,US Gallon,2026-09-19
Nebraska,NE,Norfolk,4.179,4.155,0.02400000000000002,4.5603,4.5879,-0.027600000000000513,5.146,5.2665,-0.12049999999999983,6.2223,6.083,0.13929999999999954,,,,U.S Dollar,US Gallon,2026-09-19
Nebraska,NE,North Platte,4.1325,4.1753,-0.04279999999999973,4.3065,4.3472,-0.04070000000000018,4.827,4.809,0.017999999999999794,6.3582,6.1798,0.1783999999999999,,,,U.S Dollar,US Gallon,2026-09-19
Nebraska,NE,Omaha (NE only),4.3183,4.2932,0.025100000000000122,4.5923,4.5587,0.03359999999999985,5.2147,5.1688,0.04589999999999961,6.2408,6.2005,0.040300000000000225,,,,U.S Dollar,US Gallon,2026-09-19
New Hampshire,NH,Manchester,4.3612,4.3657,-0.0045000000000001705,4.9464,4.9163,0.030100000000000016,5.3964,5.3757,0.02069999999999972,6.3786,6.3527,0.025900000000000034,,,,U.S Dollar,US Gallon,2026-09-19
New Hampshire,NH,Portsmouth-Rochester (NH only),4.4113,4.4122,-0.000900000000000567,4.9464,4.9277,0.01869999999999994,5.3841,5.3908,-0.006699999999999484,6.3814,6.3666,0.014800000000000146,,,,U.S Dollar,US Gallon,2026-09-19
New Jersey,NJ,Atlantic City,4.4187,4.4234,-0.004699999999999704,4.928,4.9368,-0.008799999999999919,5.2056,5.2184,-0.012800000000000367,6.4086,6.4064,0.002200000000000202,,,,U.S Dollar,US Gallon,2026-09-19
New Jersey,NJ,Bergen-Passaic,4.4187,4.4217,-0.0030000000000001137,4.9979,5.013,-0.015100000000000335,5.2949,5.3072,-0.012299999999999756,6.4748,6.4512,0.023600000000000065,,,,U.S Dollar,US Gallon,2026-09-19
New Jersey,NJ,Cape May,4.549,4.5477,0.001300000000000523,4.9949,5.0525,-0.057599999999999874,5.3511,5.3511,0.0,6.4883,6.4653,0.022999999999999687,,,,U.S Dollar,US Gallon,2026-09-19
New Jersey,NJ,Middlesex-Somerset-Hunterdon,4.4397,4.4433,-0.0035999999999996035,4.9839,5.0006,-0.01670000000000016,5.2724,5.286,-0.01359999999999939,6.4676,6.4363,0.031299999999999883,,,,U.S Dollar,US Gallon,2026-09-19
New Jersey,NJ,Monmouth-Ocean,4.4279,4.432,-0.004100000000000215,4.99,5.0067,-0.01670000000000016,5.2446,5.2463,-0.0016999999999995907,6.4695,6.45,0.01949999999999985,,,,U.S Dollar,US Gallon,2026-09-19
New Jersey,NJ,Newark,4.4728,4.4761,-0.0032999999999994145,5.1538,5.115,0.03880000000000017,5.4224,5.3958,0.02659999999999929,6.4951,6.4922,0.0028999999999994586,,,,U.S Dollar,US Gallon,2026-09-19
New Jersey,NJ,Parsippany-Troy Hills,4.4052,4.4115,-0.006300000000000416,4.9569,4.9452,0.011700000000000266,5.2553,5.2737,-0.01839999999999975,6.4677,6.4518,0.01589999999999936,,,,U.S Dollar,US Gallon,2026-09-19
New Jersey,NJ,Philadelphia (NJ Only),4.4173,4.4184,-0.001100000000000101,4.9164,4.9144,0.002000000000000668,5.1557,5.1578,-0.0020999999999995467,6.3882,6.3716,0.016600000000000392,,,,U.S Dollar,US Gallon,2026-09-19
New Jersey,NJ,Trenton,4.38,4.3872,-0.007200000000000095,4.9271,4.9083,0.018800000000000594,5.2152,5.1952,0.020000000000000462,6.3908,6.3523,0.03849999999999998,,,,U.S Dollar,US Gallon,2026-09-19
New Jersey,NJ,Vineland,4.4444,4.4444,0.0,4.8948,4.8732,0.021600000000000286,5.1375,5.1376,-9.999999999976694e-05,6.44,6.3876,0.052400000000000446,,,,U.S Dollar,US Gallon,2026-09-19
New Jersey,NJ,Warren County,4.3713,4.3794,-0.008100000000000662,4.8482,4.8264,0.021800000000000708,5.1783,5.1813,-0.0030000000000001137,6.4628,6.4297,0.03309999999999924,,,,U.S Dollar,US Gallon,2026-09-19
New Mexico,NM,Albuquerque,4.5068,4.5376,-0.03080000000000016,4.9873,5.0263,-0.0389999999999997,5.3013,5.3388,-0.037499999999999645,6.3931,6.4073,-0.014200000000000657,,,,U.S Dollar,US Gallon,2026-09-19
New Mexico,NM,Farmington,4.9478,4.9591,-0.01130000000000031,5.3373,5.35,-0.012699999999999712,5.6201,5.6358,-0.015699999999999825,6.7262,6.7501,-0.023899999999999366,,,,U.S Dollar,US Gallon,2026-09-19
New Mexico,NM,Las Cruces,4.3985,4.3886,0.00990000000000002,4.9273,4.9362,-0.008900000000000574,5.2486,5.2457,0.0028999999999994586,6.2372,6.2672,-0.03000000000000025,,,,U.S Dollar,US Gallon,2026-09-19
New Mexico,NM,Santa Fe,4.5695,4.5761,-0.006600000000000605,5.0541,5.0432,0.010900000000000354,5.3534,5.3735,-0.02010000000000023,6.5016,6.5013,0.000300000000000189,,,,U.S Dollar,US Gallon,2026-09-19
Nevada,NV,Las Vegas (NV only),5.2355,5.1792,0.05630000000000024,5.5556,5.5089,0.04670000000000041,5.8851,5.8386,0.046500000000000874,6.7774,6.6666,0.11080000000000023,,,,U.S Dollar,US Gallon,2026-09-19
Nevada,NV,Reno,5.6062,5.604,0.002200000000000202,5.834,5.8165,0.01750000000000007,6.0417,6.0458,-0.004100000000000215,7.0428,7.025,0.017799999999999372,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Albany-Schenectady-Troy,4.4288,4.4134,0.015399999999999636,4.9541,4.9342,0.019900000000000695,5.4086,5.3818,0.026799999999999713,6.3442,6.2932,0.051000000000000156,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Batavia,4.413,4.3973,0.015699999999999825,4.9828,4.9157,0.06709999999999994,5.3304,5.3003,0.030100000000000016,6.3369,6.2986,0.03829999999999956,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Binghamton,4.4616,4.4361,0.025500000000000078,4.9521,4.9388,0.01330000000000009,5.352,5.3259,0.026100000000000456,6.4937,6.438,0.05569999999999986,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Buffalo-Niagara Falls,4.4132,4.3997,0.013499999999999623,4.8935,4.869,0.024500000000000632,5.2768,5.2636,0.013199999999999434,6.3031,6.2602,0.042899999999999494,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Dutchess-Putnam County,4.4816,4.4764,0.0052000000000003155,5.0803,5.0577,0.02260000000000062,5.4565,5.4393,0.017199999999999882,6.5196,6.5224,-0.00280000000000058,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Elmira,4.3831,4.3776,0.005499999999999616,4.8286,4.8386,-0.009999999999999787,5.2401,5.2335,0.006599999999999717,6.3373,6.3376,-0.000300000000000189,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Glens Falls,4.4648,4.4396,0.02519999999999989,4.959,4.9213,0.03770000000000007,5.4165,5.3678,0.04870000000000019,6.3848,6.3438,0.04100000000000037,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Ithaca,4.4287,4.4087,0.020000000000000462,4.899,4.8861,0.012900000000000134,5.3459,5.3163,0.029600000000000293,6.3847,6.2682,0.11649999999999938,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Kingston,4.4098,4.3994,0.010399999999999743,4.9357,4.9528,-0.017100000000000115,5.338,5.3581,-0.02010000000000023,6.4705,6.3902,0.08030000000000026,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Nassau-Suffolk,4.4849,4.4831,0.0017999999999993577,4.977,4.9803,-0.0032999999999994145,5.354,5.3423,0.011700000000000266,6.5281,6.5019,0.026200000000000223,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,New York,4.5629,4.5682,-0.005300000000000082,5.0755,5.0572,0.018299999999999983,5.4438,5.4248,0.019000000000000128,6.6716,6.6409,0.030699999999999505,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Rochester,4.4061,4.4001,0.006000000000000227,4.8987,4.8785,0.020199999999999996,5.3034,5.2679,0.035499999999999865,6.305,6.2558,0.04919999999999991,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Syracuse,4.3759,4.3628,0.013099999999999667,4.8771,4.8612,0.015900000000000247,5.3045,5.2888,0.015699999999999825,6.3018,6.2435,0.05830000000000002,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Utica-Rome,4.4639,4.448,0.01589999999999936,4.9694,4.9416,0.027800000000000047,5.3988,5.3978,0.0009999999999994458,6.3479,6.3181,0.029799999999999827,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,Watertown-Fort Drum,4.5565,4.551,0.005499999999999616,5.0458,5.0249,0.02090000000000014,5.4919,5.461,0.030899999999999928,6.4808,6.3987,0.0821000000000005,,,,U.S Dollar,US Gallon,2026-09-19
New York,NY,White Plains,4.5965,4.5781,0.01839999999999975,5.2185,5.2132,0.005300000000000082,5.6107,5.5949,0.015799999999999592,6.6051,6.5794,0.0257000000000005,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Akron,4.5358,4.5364,-0.000600000000000378,5.0628,5.0787,-0.015900000000000247,5.6007,5.6131,-0.01240000000000041,6.6562,6.5644,0.0918000000000001,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Belmont County,4.5397,4.5445,-0.0048000000000003595,5.126,5.1509,-0.0248999999999997,5.609,5.6043,0.004699999999999704,6.6819,6.6669,0.01499999999999968,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Canton-Massillon,4.5707,4.5611,0.009600000000000719,5.0831,5.0988,-0.015699999999999825,5.6132,5.6204,-0.007200000000000095,6.7152,6.5806,0.13460000000000072,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Cincinnati (OH only),4.5073,4.5057,0.0015999999999998238,5.0276,5.0196,0.008000000000000007,5.5684,5.5691,-0.000700000000000145,6.6521,6.5426,0.10949999999999971,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Cleveland-Lorain-Elyria,4.5849,4.556,0.028900000000000148,5.1275,5.1075,0.020000000000000462,5.6677,5.651,0.01670000000000016,6.6738,6.5496,0.12420000000000009,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Columbus,4.5614,4.5615,-9.999999999976694e-05,5.0815,5.083,-0.0015000000000000568,5.6324,5.6255,0.006899999999999906,6.694,6.5825,0.11150000000000038,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Dayton,4.5144,4.5115,0.0029000000000003467,5.0336,5.0381,-0.0045000000000001705,5.5737,5.5448,0.02889999999999926,6.6984,6.5398,0.15860000000000074,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Lawerence County,4.5117,4.546,-0.0343,4.991,5.0198,-0.02880000000000038,5.5236,5.523,0.000600000000000378,6.6882,6.5259,0.1623000000000001,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Lima,4.5079,4.5266,-0.01869999999999994,5.0722,5.0603,0.0118999999999998,5.5635,5.6323,-0.06879999999999953,6.701,6.5021,0.1988999999999992,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Mansfield,4.5114,4.5274,-0.016000000000000014,5.0506,5.0762,-0.025599999999999845,5.6085,5.5931,0.015400000000000524,6.6706,6.5319,0.13870000000000005,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Springfield,4.5214,4.5147,0.006699999999999484,5.0376,5.0003,0.03730000000000011,5.5195,5.5119,0.007600000000000051,6.7075,6.4775,0.22999999999999954,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Steubenville-Weirton (OH only),4.5658,4.5534,0.01240000000000041,4.9813,5.0448,-0.06350000000000033,5.559,5.5654,-0.006400000000000183,6.5815,6.4697,0.11180000000000057,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Toledo,4.5356,4.5514,-0.01580000000000048,5.0584,5.0703,-0.0118999999999998,5.6042,5.6008,0.0034000000000000696,6.632,6.5577,0.07430000000000003,,,,U.S Dollar,US Gallon,2026-09-19
Ohio,OH,Youngstown-Warren,4.511,4.5048,0.006199999999999761,5.0639,5.0623,0.001600000000000712,5.6121,5.6014,0.010699999999999932,6.638,6.5042,0.13379999999999992,,,,U.S Dollar,US Gallon,2026-09-19
Oklahoma,OK,Lawton,3.9847,3.9795,0.0052000000000003155,4.3436,4.3701,-0.026499999999999524,4.6769,4.694,-0.017100000000000115,6.0149,5.9838,0.03110000000000035,,,,U.S Dollar,US Gallon,2026-09-19
Oklahoma,OK,Le Flore-Sequoyah,4.0226,4.0499,-0.027300000000000324,4.5902,4.5246,0.06559999999999988,4.9164,4.8522,0.06420000000000048,6.0193,5.9866,0.03270000000000017,,,,U.S Dollar,US Gallon,2026-09-19
Oklahoma,OK,Oklahoma City,4.0752,4.0839,-0.008700000000000152,4.5401,4.5414,-0.001300000000000523,4.8313,4.8207,0.010599999999999277,5.9909,5.9724,0.018499999999999517,,,,U.S Dollar,US Gallon,2026-09-19
Oklahoma,OK,Tulsa,4.0131,4.0146,-0.0015000000000000568,4.3635,4.3629,0.000600000000000378,4.6691,4.6615,0.007600000000000051,5.9893,5.9821,0.007200000000000095,,,,U.S Dollar,US Gallon,2026-09-19
Oregon,OR,Albany,5.0047,5.0097,-0.004999999999999893,5.2261,5.2969,-0.0708000000000002,5.6249,5.6057,0.01920000000000055,6.772,6.7445,0.027499999999999858,,,,U.S Dollar,US Gallon,2026-09-19
Oregon,OR,Bend,5.0235,5.0468,-0.023299999999999876,5.2737,5.2787,-0.004999999999999893,5.6023,5.6232,-0.02090000000000014,6.8232,6.8047,0.018499999999999517,,,,U.S Dollar,US Gallon,2026-09-19
Oregon,OR,Corvallis,4.9251,4.9462,-0.021100000000000563,5.1445,5.1647,-0.020199999999999996,5.3897,5.4948,-0.1050999999999993,6.6954,6.659,0.03640000000000043,,,,U.S Dollar,US Gallon,2026-09-19
Oregon,OR,Eugene-Springfield,5.124,5.1363,-0.012300000000000644,5.3535,5.35,0.0035000000000007248,5.6554,5.6487,0.006700000000000372,6.9201,6.9134,0.006699999999999484,,,,U.S Dollar,US Gallon,2026-09-19
Oregon,OR,Grants Pass,5.2102,5.2482,-0.03799999999999937,5.3508,5.4165,-0.06570000000000054,5.6297,5.6657,-0.036000000000000476,7.1078,7.0543,0.05350000000000055,,,,U.S Dollar,US Gallon,2026-09-19
Oregon,OR,Medford-Ashland,5.143,5.1529,-0.00990000000000002,5.4122,5.4356,-0.023399999999999643,5.7187,5.7301,-0.011400000000000077,7.0062,6.9808,0.025399999999999423,,,,U.S Dollar,US Gallon,2026-09-19
Oregon,OR,Pendleton,5.1028,5.1192,-0.01639999999999997,5.4155,5.4148,0.000700000000000145,5.7486,5.7573,-0.008700000000000152,6.8057,6.7716,0.034099999999999575,,,,U.S Dollar,US Gallon,2026-09-19
Oregon,OR,Portland-Vancouver (OR only),5.1409,5.1413,-0.00039999999999995595,5.4034,5.422,-0.018599999999999284,5.6836,5.6799,0.0037000000000002586,6.825,6.7948,0.030199999999999783,,,,U.S Dollar,US Gallon,2026-09-19
Oregon,OR,Salem,4.9262,4.9333,-0.007100000000000328,5.1853,5.1509,0.034399999999999764,5.4913,5.4762,0.015099999999999447,6.8208,6.7693,0.05149999999999988,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Allentown-Bethlehem-Easton,4.4308,4.4247,0.006099999999999994,4.8588,4.8568,0.0019999999999997797,5.2279,5.2148,0.013099999999999667,6.5297,6.4917,0.038000000000000256,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Altoona,4.6162,4.581,0.035199999999999676,5.0173,4.9898,0.027499999999999858,5.4137,5.3785,0.035200000000000564,6.6029,6.598,0.0049000000000001265,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Bloomsburg-Berwick,4.455,4.4605,-0.005499999999999616,4.8347,4.8901,-0.05540000000000056,5.3128,5.2908,0.02200000000000024,6.6026,6.5816,0.020999999999999908,,,,U.S Dollar,US Gallon,2026-09-19
